new_la_code,la_name,imd,ehfs_sp_2011,ehfs_sp_2012,ehfs_sp_2013,ehfs_sp_2014,ehfs_sp_2015,ehfs_sp_2016,ehfs_sp_2017,ehfs_sp_2018,ehfs_sp_2019,cin_2011,cin_2012,cin_2013,cin_2014,cin_2015,cin_2016,cin_2017,cin_2018,cin_2019,region,inr_ldn
E10000003,Cambridgeshire,13.39,5.633360010359655,5.67462825722585,5.518937737317808,5.787970425081227,5.746458748936638,5.662196299335271,5.58357149392515,5.600678669968875,5.501135754067647,5.726196069493101,5.395625549015034,5.316353729034136,5.432848259505643,5.427589702252176,5.423627557513483,5.493472881322077,5.539693686123306,5.519979821580448,East of England,0
E10000012,Essex,17.16,5.904980303886204,5.694607176720749,5.600900366688672,5.525174015774129,5.1397904583197995,5.3223268190083886,5.21640207334677,5.272230031784718,5.242381734217734,5.734634938138965,5.582217295704357,5.4242008382382885,5.372032404370318,5.349960599699875,5.340897814083155,5.40042258948519,5.510925615946864,5.334552859130132,East of England,0
E10000015,Hertfordshire,12.19,6.0785592539589155,5.830650046598459,5.624414539272628,5.527005518117597,5.516528774816684,5.493102594757191,5.403802874394014,5.355264646989787,5.3136492305450185,5.3734248390348425,5.300265467766052,5.364994224812317,5.427589702252176,5.337057194863967,5.354224998486333,5.263208189434469,5.234525233460257,5.229181627713174,East of England,0
E06000032,Luton,27.58,5.961623705096961,5.820913445912943,5.86570289174782,5.701980852709573,5.612982110329704,5.521420917062225,5.298917186620004,5.314731907816132,5.051137237405586,5.995456568377519,6.1292244868124675,6.277019358543589,6.455041318273362,6.116333529153851,5.85821882796062,5.923453336491439,5.977010590137832,5.788797415648597,East of England,0
E10000020,Norfolk,21.16,5.765629877982281,5.584961400424145,5.627657084266709,5.735119629965241,5.764030555001558,5.404387630275103,5.416055956772293,5.28020431112111,5.380358076884246,5.736572297479192,5.765065703073099,NA,6.094021135433074,6.19766537769188,6.45173344725682,5.6461533618195645,5.640700669769904,5.623511963259589,East of England,0
E06000031,Peterborough,27.66,6.003887067106539,5.786774674452019,5.60609614069894,5.515040350059324,5.104247062719534,4.8535135383240435,4.771277668919018,4.751605464217637,5.763622475012218,5.820972742067605,5.724042513663561,5.880728498013316,5.9586830575836025,6.007829901194246,5.916202062607435,5.8916442118257715,5.799516806919395,5.89426508373085,East of England,0
E06000033,Southend-on-Sea,24.52,5.913962359578552,5.60554468023387,5.5751533320590205,5.391716630806586,5.460181081439595,5.4929379789290085,5.307475304332803,5.360540709728169,5.399790335478671,5.995954452380834,5.999457518036906,5.637072709183818,5.633360010359655,5.5909869805108565,5.5254529391317835,5.880812277004387,5.82372613743877,5.883684439931388,East of England,0
E10000029,Suffolk,18.31,5.541302760075785,5.620473326859893,5.622861603732384,5.617171017687898,5.594971568798021,5.424685665362843,5.04148775757902,5.001998100700592,4.974455286641499,5.936216072877503,5.489763831118992,5.485502079007979,5.441551534633945,5.377590547442544,5.493884150092012,5.438079308923196,5.4752494260575535,5.443369638247176,East of England,0
E06000034,Thurrock,21.6,6.518010949336828,5.903343463712803,6.283779620616822,6.041967529281089,6.0214116234759345,5.514436302925282,5.122713197501606,5.6362528178626015,5.470336030346094,5.764877574016012,5.867911773479654,5.8269730852113995,5.911067610035953,5.96563378707346,6.108135853911675,6.056081190193955,6.086115418707319,6.045147484024167,East of England,0
E09000007,Camden,24.96,6.763422908092217,6.835926246533103,6.621898206870374,6.740211983765908,6.687183418035745,6.597022911264972,6.442906341456171,6.516193076042964,6.562571204258897,6.264730707825403,6.217164827203882,6.2431372445361655,6.240470757947919,6.137294995319522,5.928258471204189,5.909440711629391,5.889348761615045,5.819429898182163,London,0
E09000012,Hackney,35.28,6.910790667525658,6.696515594670751,6.607366146053996,6.453404502144125,6.402746040537586,6.366693790486182,6.309918278226516,6.2731411226078455,6.291087542127411,NA,6.042775341342409,5.953217359924479,6.047135744478443,6.162893662735513,6.132747071941871,6.21879930304066,6.09820910453797,6.122953229820477,London,0
E09000013,Hammersmith and Fulham,24.36,6.5826482134396205,6.189413359787635,6.380003885793204,6.067035733955056,5.99381179017633,6.071407249781185,6.33146626207184,5.890289703733508,5.808652870224797,6.211202305287359,6.240646146970965,6.146265015776738,6.084727177567672,6.13469871519389,6.090178020044014,6.021751239712854,6.042917828696898,6.202110325592211,London,0
E09000019,Islington,32.53,7.125226774558891,6.91902157525603,6.828777004598429,6.627962007950593,6.547459502017843,6.505993305798354,6.306475996731467,6.384992017643103,6.442985926974831,6.250747145038065,6.325576858437571,6.306202291583189,6.28469370598888,6.283387613817017,6.417222358483909,6.244555174790144,6.270572466339624,6.204153640518333,London,0
E09000020,Kensington and Chelsea,23.38,6.482510843306352,6.606906909998597,6.610305658971304,6.584998553246865,6.478156277171131,6.352751340103633,6.0038129902888455,5.70074453144275,6.076104364171111,5.8524897948173935,5.980176071338126,5.894154869639866,5.905906658746336,5.897428555181388,5.821565510312585,5.846438775057725,5.781175521229973,5.692856334522648,London,0
E09000022,Lambeth,28.91,6.614296553752902,6.175409785018034,6.02801342485506,5.90973917454759,5.633967837040506,5.679967809890161,5.768477233588013,5.766193734777598,5.797940475806034,6.409187552611648,6.329293006500335,6.417075360909104,6.534224789404319,6.2893444445362086,6.072583598392774,6.090857290986017,6.177653615428426,6.14091850027632,London,0
E09000023,Lewisham,28.59,6.391933863671076,5.984439932171018,5.779353661503275,6.055424776066859,5.86564618954776,5.819370510469463,5.7299374321330525,5.7266197085589585,5.73911744294369,6.011022046323513,5.923560368494109,6.047324896604604,6.139237791397415,6.0095500146543666,5.961778236737621,5.973300576480311,5.929589143389895,5.841077608844373,London,0
E09000025,Newham,32.94,6.427329527607229,6.159919573071391,5.830679407844552,5.7353457391123195,5.850793441569214,5.989011540946915,5.92219485159451,5.7037491407673,5.788521828109534,6.135131896920395,NA,6.14680023881695,6.0205377945936895,6.201320204095256,6.0112671744041615,5.915123313851259,6.123654415290844,5.9649152118744455,London,0
E09000028,Southwark,29.49,7.03120224426296,6.445243515494697,6.9403192698554,6.473921560073516,6.85263361309159,5.974877743503583,6.047348538104894,5.77137881589301,5.686093611785117,6.3989276578788195,6.234744003508492,6.322816554844147,6.178358965747071,6.2645404671704,6.273631438871653,6.021266038344772,6.078627995867447,5.977999296154412,London,0
E09000030,Tower Hamlets,35.66,7.175711571184928,6.754242728840149,6.700448166694228,6.388174776192284,6.265757382440746,6.169422430244873,6.158037746933798,5.7883380608808395,5.935872552850872,6.231071824452857,6.068726468900912,5.9803277626970655,6.065876044621792,5.986954391630096,6.09964607995251,5.933040626970265,6.134872010402711,6.201664692786262,London,0
E09000032,Wandsworth,18.3,6.35088571671474,6.155325076258353,5.953762679923971,5.908979275469038,6.033805387597507,5.956096403270191,5.804230945953007,5.7457877688012315,5.738441517141043,5.839769183855788,5.714491593464553,5.532044711401891,5.643324505619087,5.722931293494962,5.882486384538237,5.901539839579995,6.10293883551194,5.829621859495349,London,0
E09000033,Westminster,27.69,6.38886388080378,6.111245585427039,6.1504535035754895,6.064040989926286,5.886992525511271,5.803416625940581,5.58556184326877,4.694096395182493,5.564941774473782,6.433100851520974,6.45956010714691,6.2626170051085035,6.263017237629879,6.268717424069224,6.274950327428353,5.950642552587727,5.8818170778034515,5.72577225088112,London,0
E09000002,Barking and Dagenham,34.63,6.297661653557477,6.13087860289066,6.0448394234996865,5.922998322632431,5.7408534428653,5.519258494307047,4.909340575944674,4.627909672957581,4.6886837862159085,5.9137732393921105,5.8397109918804455,5.973580578009421,5.948557046096705,5.975081067857458,5.834810737062605,5.807541708947054,5.845079470118333,5.991439546795477,London,0
E09000003,Barnet,17.81,5.938406538633336,5.8184792712910145,5.671741260444738,5.561412133364474,5.345820989192004,5.1420143721526355,5.07179310707435,5.054014017398201,5.472144615306285,5.492238059185343,5.4309671206435,5.376018874211889,5.408516158846112,5.322522055244854,5.472690753492817,5.327876168789581,5.439252533469528,5.334842141230409,London,0
E09000004,Bexley,16.17,5.816992105257427,5.619748479046192,5.5310151306670585,5.420933150088225,5.25446996676776,5.2735635020818075,5.010968571886377,5.069658634545717,5.008031908226141,5.890815138958052,5.442417710521793,5.811140992976701,5.681877639268151,5.760162808092309,5.605434351638425,5.675383000134503,5.644952075592354,5.63611015942233,London,0
E09000005,Brent,26.66,6.484070190531147,5.903834797147008,6.066247291551668,5.546543698229709,5.546153530452618,5.53192596771001,5.30325515557766,5.725478732737962,5.3400829157805045,5.97736562272848,5.236920571682713,5.222569589109762,5.27658287440203,5.542047551470635,5.535758222563071,5.732693818150621,5.907267388307226,5.772095114838288,London,0
E09000006,Bromley,15.16,5.424773790500596,5.235537298425329,5.042392325709447,5.237770866680003,5.136856700421411,4.950814515777717,4.731362211225851,4.632882624554627,4.754882459216418,5.951943788945699,5.464255444091467,5.496881298887856,5.635860458170742,5.7554257078080395,5.483551344789026,5.746203190540153,5.5273634635148605,5.741399338227508,London,0
E09000008,Croydon,23.64,6.135651467420479,5.733503076105283,6.061200475792877,5.563983864942137,5.33777843542895,5.488152293818506,5.616480146253404,5.3677967863178395,5.885937350893057,6.344407535957036,6.108491741632856,6.0215571874151514,6.016888599448141,5.993462549770655,6.057018177847421,5.9730459615839635,6.307114350893783,6.171658842885763,London,0
E09000009,Ealing,23.59,6.293530178427025,5.917521945895117,5.754697364124307,5.538514672428074,5.586161925798122,5.482428986888488,5.289932310013596,5.390805385983188,5.114875182085379,5.7969691893823185,5.5436137225033795,5.768633446975818,5.793623178655991,5.887769310769217,5.695414224985685,5.653891705042736,5.630530546248866,5.790082487575285,London,0
E09000010,Enfield,26.99,6.100341373293369,5.943088047367621,5.836913787259384,5.792220611118078,5.74594756681688,5.761516648640389,5.60377796035146,5.3241313014410165,5.280458848246724,5.537727890326118,5.542282633554545,5.48034721413233,5.510602174527371,5.651084685655752,5.6937321388027,5.6910349018336985,5.763936397475948,5.762805815105662,London,0
E09000011,Greenwich,25.54,6.57538262756637,6.192321588842952,6.00460286024821,5.8990750978146345,5.878183860649016,5.957054245351267,5.890621589678419,5.60914207050208,5.463365594671535,6.37434315654335,6.452790004712768,6.4731187935736925,6.304448802421981,5.921042082811436,5.896054362303324,6.029001150636708,5.949782808113339,5.9166601786805,London,0
E09000015,Harrow,14.3,6.0971300162627635,5.827179352800126,5.372403909900735,5.28942797270212,5.27658287440203,5.247918408964185,5.176432178557913,5.182513620804394,5.114274328855742,5.353752073436137,5.333298335443282,5.4680601411351315,5.726847747587197,5.639777144680289,5.7698822763607245,5.8519150821578965,5.561719553725808,5.7423298842684405,London,0
E09000016,Havering,17.88,5.671018207062228,5.574318987350425,5.599532453282402,5.522620245582093,5.184700639761069,5.14353315274717,4.771955003632917,4.737600973168581,4.937634401211765,NA,NA,5.4089638866351,5.37805233456689,5.748755840298932,5.535363823031238,5.733341276897746,5.9941858410266695,6.017351568059828,London,0
E09000017,Hillingdon,18.11,5.76813347821345,5.771036056678001,5.498233231742942,5.521820853077794,5.455406581790812,5.39893163658063,5.552184090505087,5.127884854146496,5.197170184543078,5.865901324132636,6.0091571066389005,5.701212508453564,5.849900982786195,5.72652196162569,5.785055194784937,5.8057371971791945,5.857504491191905,5.844934754412085,London,0
E09000018,Hounslow,22.47,6.034524036568429,5.778673473497827,5.733276549883904,5.529667154409346,5.5191783147046944,5.450351522403535,5.246550275726154,5.2180287953192,5.4641283712150015,5.9979435132056915,5.945263528207268,5.708902677350773,5.714722414694536,5.610935924289849,5.709101636133801,5.62003848122324,5.7377006928596614,5.725674421072299,London,0
E09000021,Kingston upon Thames,11.12,5.9518917719881586,6.0797272242282965,5.9546708862789695,5.98883609575429,6.310826956162734,5.390486254019414,5.265690863720943,5.181671184428716,5.355453557918846,5.545177444479562,5.520860737790214,5.748054510932304,5.548297571815806,5.488110938180692,5.413875707182309,5.286750730176571,5.314781092578702,5.449750070308246,London,0
E09000024,Merton,14.93,5.843979105149485,5.863403877040464,5.8285337681059595,5.901129470926401,5.953347224994854,5.893603616904096,5.607198150140811,5.571545482029667,5.536310120712452,5.664001604644357,5.9179794578455045,5.819964228945611,5.872399439949042,5.8239330757866625,6.019565977218857,5.660874973644924,5.720606815046503,5.662022540407969,London,0
E09000026,Redbridge,20.24,5.673391993332133,5.502889532276811,5.443023587547295,5.343338532195557,5.241958632878652,4.964032735372236,4.798266815950004,4.8620579432664615,4.908824027949571,5.803627809625917,5.540439676460028,5.601528240617444,5.776723099057916,5.8254099627779,5.812935788552724,5.692384429703832,5.699272319178315,5.610862768724507,London,0
E09000027,Richmond upon Thames,10.04,5.7595324897606925,5.583421117985017,5.611045647604334,5.565286397402276,5.551330351464524,5.423009810505355,5.582819387993187,5.2021368080740675,5.255357672107901,5.311727053457954,5.27346099054917,5.240158452374504,5.216564864675778,5.322033893165353,5.288771953704505,5.225746673713202,5.169062530690774,5.161408849280577,London,0
E09000029,Sutton,14.58,6.0469702070133895,5.834839976401214,5.69127120071913,5.636431112298505,5.382704469808202,5.570327269605522,5.480763915530142,5.3644795688017055,5.108003959824529,5.569107571329599,5.556055562626746,6.140229320373094,5.6722918075648305,6.0656439452822335,6.171074096398463,5.911338502628697,5.794962926740193,5.838109384106623,London,0
E09000031,Waltham Forest,30.19,6.0454791354142206,5.584435717023635,5.290033146960339,5.4481587747871965,5.365321595328511,5.32952529367223,5.343625284252578,5.588670867554977,5.424244923145827,NA,5.849094205816255,5.940513299478926,5.981919134264451,6.170447202636422,5.841513370344478,5.8484598526909775,6.048199260088286,5.801090657123199,London,0
E06000036,Bracknell Forest,10.46,5.793684115251482,5.646541704483886,5.564443776034101,5.481263728110833,5.444536676049014,5.384357438640421,5.292601059551927,5.244916589820922,5.237186366543805,5.461286194826176,5.518456408841947,5.652348819541351,5.654242029096065,5.5939676086489944,5.697093486505405,5.8527770273340884,5.868590448957447,5.908300305847213,South East,0
E06000043,Brighton and Hove,23.44,6.1149203510349,6.1233477071431475,5.952749705979869,6.056549793763916,6.093231112255592,5.955940991038935,5.8646249997730315,5.712907382433202,5.61753444260831,6.202130576911079,5.935317386484981,5.888767148869639,5.874649792516147,6.185797016568072,6.126869184114185,6.045952732392052,6.055917127052715,5.990864367035949,South East,0
E10000002,Buckinghamshire,9.76,5.690460800539711,5.752191613863888,5.761516648640389,5.681264163225599,5.59053911904185,5.456687702519478,5.184196367443337,5.106127275555476,5.061391777760042,5.307772525318792,5.351858133476067,5.13373749123024,5.32593253358101,5.426270730858498,5.38632824387075,5.617498106059188,5.709665137814357,5.5928509139489195,South East,0
E10000011,East Sussex,18.82,5.616734733369035,5.821861762721802,5.582066715972105,5.668397063985405,5.600161186405912,5.6587502406140935,5.479012601597407,5.204281374621442,5.083885755835849,6.020780601442035,6.15249862475868,6.143756357450241,6.023205432892045,5.762051382780177,5.646506406836471,5.6917098934219315,5.688770354535698,5.685957889743649,South East,0
E10000014,Hampshire,11.92,5.719590204861714,5.535127108626061,5.477634414321693,5.262120078236149,5.1611794783294025,5.0054887399433765,4.971963763447986,4.82903347822665,4.733211535868976,5.551796117658319,5.417299682779903,5.444450275495997,5.6507332535663855,5.626901430320244,5.735604086979157,5.730424405602622,5.678225321791894,5.711386821516136,South East,0
E06000046,Isle of Wight,23.09,6.048199260088286,5.7171921615661185,5.6338606003511575,5.510602174527371,5.5899416582324415,5.430310076006534,5.24823386638005,5.121401174412632,5.09650713317022,NA,5.509914513961874,6.160890815916204,6.105239561366827,6.0579542883768145,6.24280675278087,6.204153640518333,6.196281181729308,6.1605319882235205,South East,0
E10000016,Kent,18.8,5.820023581410239,5.692013491056202,5.6356463788892315,5.488731093239328,5.286092951925314,5.1672401029410935,5.06663748421154,4.9670316566141235,4.953853279997271,5.959973880016611,5.603225219664886,5.6077120059054675,5.730424405602622,5.633717600207914,5.63906615993651,5.705114919889979,5.697429000684026,5.7198854562375985,South East,0
E06000035,Medway,22.33,6.1234134382372645,5.793653647417894,5.608078884142697,5.5563646338701265,6.188818384235889,6.214668096622264,6.1725561811903225,6.05818817915089,4.852967324740957,5.640487624283887,5.70760847948973,5.695548669729098,6.0407307884109,6.008321664174405,6.026831690945273,5.630494678886369,5.717619631444223,5.927885565465111,South East,0
E06000042,Milton Keynes,18.03,6.017643858891285,5.723683136362538,5.579767561123299,5.6205457827524015,5.526249434594043,5.269300417477544,5.183691840706733,5.159285157852479,5.118173437001857,5.417876601605676,5.400196830369207,5.333201768401539,5.4475990692637914,5.492238059185343,5.566816619583044,5.709101636133801,5.6241258035720625,5.755014100475618,South East,0
E10000025,Oxfordshire,11.51,5.771721457664394,5.3369128843074,5.469409441390442,5.491784908752245,5.558795237508936,5.603188359420499,5.523977747986521,4.911624943763156,5.090554917272129,5.354697699984144,5.460521246422891,5.518857531992132,5.520260197285728,5.625820933186489,5.7899601708972535,5.8185981490847825,5.701379590039891,5.741591936051748,South East,0
E06000044,Portsmouth,27.05,6.259696180238117,6.054720996742997,5.977821908066823,5.75890177387728,5.689176322266839,5.5302224235308195,5.471892450893752,5.5219008210906315,5.316697413829466,5.900718933801237,5.804411815938126,5.72482616158455,5.7430031878094825,5.8027224225111045,5.717356594683319,5.785362461648624,5.9802772014674055,5.9228376800618046,South East,0
E06000038,Reading,19.32,6.248816269751929,5.9522298338567,5.897867898370397,5.686161465898799,5.581953766291067,5.513186781410001,5.576592835300246,5.438035829717119,5.245232995455582,6.053029902766137,5.911230154397376,5.883656594473677,6.069582326371934,5.963065072586284,6.240275845170769,6.1864143640514095,6.1174802676908415,6.088908811768835,South East,0
E06000039,Slough,22.87,6.085341882699326,5.807241183024431,5.560720091814363,5.1891161515042725,5.415611393770394,4.707817022948234,4.795459912431223,4.7666085318656215,5.227358277607543,5.812337881210547,5.568459001022829,5.696724290844294,5.986452005284438,5.896329351992943,5.978125982668802,5.6791481936978405,5.66970849432245,5.811051168583329,South East,0
E06000045,Southampton,26.88,6.114345676483797,5.757607561351109,5.617025610729919,5.703449085754963,5.654592230465429,5.5603354172443025,5.397212023522251,5.390395054748945,5.759721626980309,6.073735539540777,6.093253693010016,6.121351807942404,6.020294928775859,5.625099952621732,6.552079835376488,6.127523991515078,6.165207748127065,6.259007685718876,South East,0
E10000030,Surrey,9.39,5.430485330125454,5.428775290904015,5.494089721066114,5.730294569196311,5.637037075709729,5.557329866276489,5.54864797770621,5.494993731647075,5.4614136293568585,5.279134547131263,5.34924809521658,5.322863626966037,5.203457085524077,5.4174328474381985,5.492649836008127,5.465948207931988,5.597124821783236,5.422700793838069,South East,0
E06000037,West Berkshire,10.24,5.852547247921313,5.746905819038288,5.441681508855907,5.441594861251659,5.628268386178984,5.438557455462482,5.233778845410465,5.2049403170427375,4.893277168152952,5.497577977398914,5.479930339022074,5.2913431028107,5.459159891664867,5.5909869805108565,5.68833037009728,5.612763076269032,5.65347115411483,5.700309785177228,South East,0
E10000032,West Sussex,14.03,5.800394836556317,5.847767371850795,5.744252407209914,5.632501272651237,5.641658813174351,5.43559797208207,5.410574048893705,5.343864181504007,5.168208681201016,5.80302430930585,5.373563975922575,5.454551588578672,5.697764402330638,5.642970335259443,5.427150238391005,5.633360010359655,6.034068952190328,5.594785726280436,South East,0
E06000040,Windsor and Maidenhead,8.86,5.68007021469645,5.675862994658067,5.391989842410672,5.318021949822372,5.339939041238856,5.41133350301674,5.293957877770584,5.145515776290074,5.096078775913723,5.382198850528739,5.34625002030334,5.375324702908821,5.655642099328266,5.528635121610247,5.704448919199361,5.6369301676683605,5.408426589228067,5.361198264587237,South East,0
E06000041,Wokingham,5.65,5.57507751129926,5.1236067727554175,4.980657070576569,4.921148127594719,4.773899789262579,4.758835033532241,4.306224921257599,4.562784469491653,4.571820206306537,5.157329673247059,4.978249833952101,5.0399999027261595,5.005957704545144,4.955122584165997,5.017279836814924,5.1670690799380825,5.522939823741646,5.425654615009232,South East,0
E06000022,Bath and North East Somerset,12.09,5.9107695434023055,5.699573629882146,5.623078437241238,5.869296913133774,5.875211590283732,5.784686349880037,5.764658045374483,5.674113332994153,5.500890796117536,5.626901430320244,5.620255927677908,5.981035351617443,5.9548005627363905,6.165207748127065,5.741720313996593,5.687314281948894,5.692721527296776,5.621306252831962,South West,0
E06000028,Bournemouth,21.85,6.132443140367554,5.964273190254786,5.897895350911818,5.798152819014124,5.852575973235498,5.957623338439211,5.894705818663472,5.835541464168558,5.484921407071298,6.274950327428353,6.132725365606877,6.069859744535355,6.228116448446984,5.981919134264451,5.989462544437309,5.485626464853031,5.7171921615661185,5.91736042110071,South West,0
E06000023,Bristol City of,27.16,6.2797214543106055,6.1035201008983035,6.0007215683706585,6.101932000133953,5.809492929078315,5.819222025755692,5.766819869667505,5.785454623300226,5.517412735015677,6.046662707572744,6.056104625588431,6.04685194918754,6.010040932680917,5.8321756894246,5.893851718240982,5.95246380975825,5.800485623222845,5.748692103404809,South West,0
E06000052,Cornwall,23.83,6.123851535151307,6.119725827051993,6.014936903293124,5.839012423916305,5.786007414911871,5.7725619900510265,5.669087504859315,5.585224138532066,5.634075062231381,5.7430031878094825,5.763999170144749,5.7575443861663,NA,5.703782474656201,5.630494678886369,5.618950539139504,5.826884671790184,5.952827663493064,South West,0
E10000008,Devon,17.09,5.834255027128882,5.907484933312707,5.900937907908424,5.751174836958802,5.555205123826407,5.446090610837469,5.422480009168459,5.350577693209122,5.452668026377961,5.711419901785413,5.7575443861663,5.796604713615922,6.004874234017899,5.998191867857408,5.791182664937034,5.589493328254074,5.617570777837136,5.7525408922899715,South West,0
E10000009,Dorset,14.34,5.927272632562072,5.7586809293036385,5.73246710851611,5.801483732946538,5.691068662236126,5.6241258035720625,5.5328755226775,5.433765670723085,5.253058460142422,5.608738925969307,5.649889312310866,5.6334315385596785,5.6777806721172,5.8519150821578965,5.82363743646448,5.725217755376266,5.74795883698903,5.8681380498206,South West,0
E10000013,Gloucestershire,15.01,5.856446335429894,5.78339432029125,5.586536794598434,5.472438726776652,5.356727774094459,5.304001183016334,5.276378459029282,5.179871611341555,5.25028191750948,5.830121396699219,5.457242345535596,5.4481587747871965,5.492649836008127,5.564520407322694,5.611667185748395,5.708438286192395,5.717816863620004,5.783486663500242,South West,0
E06000024,North Somerset,15.78,5.54864797770621,5.548492256913277,5.498519770560679,5.4019564013075225,5.2936062868179175,5.299067085438582,5.238620439289909,5.200428865728911,5.255357672107901,5.767383056065796,5.79727281774354,5.719491768361381,5.812337881210547,5.741399338227508,5.761107541275471,5.709101636133801,5.626253272146963,5.6104969106002045,South West,0
E06000026,Plymouth,26.64,6.235292689615024,6.158418626770815,6.120692945115768,6.09973582239177,6.027651817869694,6.110557835119837,5.805857599322498,5.786651952478496,5.7928001709738535,5.877455630496114,5.832058414884768,6.00460286024821,5.9099833052400985,5.8886009116487426,6.005860427391714,6.038109554931026,5.9342061282677,5.8121584392744845,South West,0
E06000029,Poole,15.22,5.727889549999434,5.583533902060025,5.508578292031233,5.522580291130163,5.500809130131374,5.47084108086188,5.450866765008321,5.327342045588653,5.259212646667276,5.941223330671235,5.854011187902892,5.891727081320177,5.912421339767529,6.06262174142431,5.94672865326659,5.777032936395794,5.922382385920538,5.900937907908424,South West,0
E10000027,Somerset,17.78,5.709333704694526,5.396260440878001,5.648234528023389,5.2755603794254204,5.231536332857686,5.1519033480925005,4.9621450849358215,4.87152647172512,4.789822358120328,5.7196558238124915,5.763528279053155,5.847651911742134,5.916741000912046,5.970240910656355,5.583120298248974,5.647212123167807,5.670053321912073,5.462093006054893,South West,0
E06000025,South Gloucestershire,11.36,5.926926025970411,5.766444235780912,5.722735067572888,5.660457349917827,5.591098914544516,5.555437133417177,5.519739436963906,5.5033376796025575,5.546426663879994,5.764877574016012,5.802812998119156,5.916202062607435,5.627261336748458,5.503296947234575,5.702448251643064,5.566434283504978,5.653260812308621,5.655642099328266,South West,0
E06000030,Swindon,17.86,5.8961918666005495,5.531094366830485,5.556905278795441,5.165756930963556,5.352758202226283,5.487324855932564,5.222191976158546,4.855150391255861,4.808029393999594,5.6164073951712,5.464975218875384,5.544552249085644,5.823045895483019,5.95739056677423,5.9949584363622375,5.961005339623274,6.297900903418289,6.116399722902979,South West,0
E06000027,Torbay,28.79,6.188531027912072,6.233881173765777,6.040825976645706,6.016888599448141,5.727205989599789,5.773774846476236,5.702014245593553,5.580182553678253,5.571659613394992,6.374684046268826,6.4241069832209385,6.409566144091278,6.6109651874996285,6.430042006666349,6.147399348728742,6.155706990502031,6.122470879449363,6.039540170339545,South West,0
E06000054,Wiltshire,13.47,4.795542580971757,4.971686543957681,5.3745837220014865,5.450566239085699,5.233031899849407,5.199435816987919,5.096017567038417,5.021838964603581,4.952016991607844,5.143416405330075,5.312220271717028,5.432192450104064,5.6065370902173655,5.7375395714543345,5.635860458170742,5.54907608489522,5.563753830052498,5.631964186865729,South West,0
